mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar32,mvar33,mvar34,mvar35,mvar36,mvar37,mvar38,mvar39,mvar42,mvar43,mvar44,mvar46,mvar47,default_ind
1799.0,1.6443,0.0,0.0,0.0,135.0,27748.0,6930.0,46379.0,61654.0,11541.0,5692.0,89190,371625.0,0.0,0.0,0.0,1.0,1.0,41.47,2936.32,27.83,978.0,3407.0,3315.0,30386.0,3498.0,548.0,450.0,16.0,0.0,0.0,10.0,5.0,8.0,0.0,0.0,15.0,0.45191,0.0,1,0
1787.0,0.6482,0.0,0.0,0.0,91.0,11586.0,1070.0,83278.0,34961.0,39688.0,55390.0,123875,177885.0,0.0,0.0,0.0,9.0,9.0,91.31,8445.93,78.5,1592.0,2220.0,2220.0,30386.0,7026.0,548.0,628.0,3.5,0.0,0.0,17.0,4.0,4.0,0.0,0.06061,21.0,0.63568,0.0,1,0
1784.0,1.9075,0.0,0.0,0.0,493.0,7754.0,4460.0,23338.0,21750.0,9341.0,7524.0,56487,160558.0,0.0,0.0,0.0,2.0,2.0,74.51,2379.01,40.03,1113.0,1977.0,1977.0,30386.0,1977.0,1156.0,183.0,3.75,0.0,0.0,4.0,0.0,6.0,0.0,0.0,10.0,0.7818,0.0,1,0
1753.0,0.559,0.348,0.348,0.0,165.0,7532.0,590.0,1090.0,590.0,1973.0,2207.0,56487,97492.0,0.0,0.0,0.0,0.0,0.0,65.28,6527.87,25.63,888.0,2555.0,2555.0,243.0,2981.0,2981.0,146.0,2.25,0.0,0.0,1.0,2.0,3.0,0.0,0.5,1.0,0.60372,0.0,0,0
1714.0,1.2147,0.97,0.0,0.0,59.0,15670.0,128.0,18334.0,17064.0,606.0,304.0,72343,309331.0,0.0,0.0,0.0,1.0,1.0,76.38,7637.5,76.38,1336.0,1490.0,1490.0,61.0,7026.0,608.0,483.0,1.25,2.0,2.0,9.0,8.0,5.0,0.0,0.29167,3.0,0.8127,0.0,1,0
1742.0,0.5336,0.0,0.0,0.0,27.0,1586.0,1004.0,8969.0,3350.0,9982.0,12204.0,42613,335949.0,0.0,0.0,0.0,3.0,3.0,62.01,4469.81,53.38,1302.0,1095.0,1095.0,2068.0,4745.0,3315.0,642.0,12.9167,0.0,0.0,6.0,7.0,6.0,0.0,0.34783,9.0,0.15656,0.0,0,0
1744.0,1.7453,0.0,0.0,0.0,83.0,6352.0,4348.0,14366.0,13016.0,21701.0,33607.0,89190,56087.0,0.0,0.0,0.0,3.0,3.0,73.2,6326.53,56.11,777.0,2129.0,2129.0,30386.0,16790.0,1186.0,332.0,2.9167,0.0,0.0,18.0,0.0,21.0,0.0,0.125,28.0,0.38154,0.0,1,0
1677.0,1.6736,5.018,0.0,0.0,0.0,3802.0,243.0,12208.0,5298.0,11029.0,2419.0,123875,131796.0,2.0,2.0,2.0,12.0,12.0,95.21,9084.9,90.85,237.0,548.0,548.0,30.0,5566.0,1551.0,70.0,0.0833,0.0,0.0,30.0,0.0,18.0,0.0,0.125,29.0,0.33962,0.0,0,1
1895.0,0.0951,0.0,0.0,0.0,2973.0,28234.0,28234.0,76109.0,82254.0,1496.0,42360.0,247751,262615.0,0.0,0.0,0.0,0.0,0.0,5.03,503.33,2.61,2852.0,13870.0,5718.0,730.0,13870.0,2859.0,750.0,5.3333,0.0,0.0,3.0,5.0,3.0,0.0,0.0,13.0,0.48592,0.0,1,0
1670.0,0.3376,0.0,0.0,0.0,1.0,93.0,93.0,595.0,94.0,500.0,704.0,72343,42410.0,0.0,0.0,0.0,1.0,1.0,84.17,8416.67,84.17,649.0,2190.0,2190.0,30.0,3893.0,3893.0,64.0,6.75,0.0,0.0,7.0,1.0,6.0,0.0,0.8,2.0,0.59208,0.0,0,0
1815.0,0.2341,0.0,0.0,0.0,46.0,19053.0,8225.0,87902.0,48260.0,21929.0,30924.0,123875,152614.0,0.0,0.0,0.0,3.0,3.0,97.05,5520.83,32.49,1028.0,2768.0,2768.0,30386.0,6175.0,2555.0,473.0,2.8333,0.0,0.0,4.0,7.0,6.0,0.0,0.0,18.0,0.29558,0.0,1,1
1803.0,0.4187,4.685,0.0,0.0,2342.0,10901.0,10901.0,129304.0,52059.0,7568.0,1001.0,89190,192099.0,0.0,0.0,0.0,1.0,1.0,76.37,2495.75,10.15,961.0,4258.0,4258.0,30.0,4258.0,2890.0,632.0,1.75,0.0,0.0,4.0,7.0,10.0,0.0,0.0303,20.0,0.90487,0.0,0,0
1670.0,0.0,16.692,0.0,0.0,15.0,6477.0,640.0,24462.0,7276.0,3165.0,1539.0,148650,176449.0,0.0,0.0,0.0,2.0,2.0,79.85,6695.0,180.25,892.0,2707.0,2707.0,0.0,3893.0,3893.0,352.0,39.5,0.0,2.0,8.0,4.0,6.0,0.0,0.31579,6.0,0.97937,0.0,1,0
1896.0,0.0751,0.0,0.0,0.0,3221.0,12341.0,12341.0,38005.0,35234.0,3975.0,33537.0,64415,304237.0,0.0,0.0,0.0,0.0,0.0,15.43,250.81,1.38,1022.0,1247.0,1095.0,30386.0,4380.0,2798.0,336.0,3.4167,0.0,0.0,2.0,3.0,3.0,0.0,0.0,7.0,0.83653,0.0,1,0
1749.0,1.1792,29.043,0.0,15.816,496.0,12527.0,12527.0,63045.0,18906.0,949.0,7380.0,24775,84731.0,0.0,0.0,0.0,1.0,1.0,1.24,0.0,4.79,1738.0,6266.0,2768.0,30.0,6266.0,2525.0,743.0,3.5,0.0,0.0,7.0,9.0,6.0,0.0,0.29268,11.0,0.83866,0.0,1,0
1785.0,1.3584,0.0,0.0,0.0,279.0,4757.0,2180.0,66149.0,12373.0,3180.0,18141.0,109010,476087.0,0.0,0.0,0.0,1.0,1.0,74.57,2548.47,22.06,1853.0,2890.0,2890.0,365.0,8943.0,3772.0,1279.0,8.3333,0.0,0.0,7.0,16.0,8.0,0.0,0.25532,13.0,0.88097,0.0,1,0
1777.0,1.2867,0.0,0.0,0.0,137.0,4750.0,964.0,44619.0,9551.0,7807.0,6539.0,73334,85722.0,0.0,0.0,0.0,1.0,1.0,77.24,9724.0,53.89,2616.0,6053.0,6053.0,1278.0,6266.0,4471.0,1032.0,2.25,0.0,0.0,7.0,8.0,8.0,0.0,0.02778,16.0,0.41335,0.0,0,0
1754.0,1.2124,0.696,0.0,0.0,496.0,184276.0,2046.0,15942.0,205836.0,3906.0,6177.0,89190,282435.0,0.0,0.0,0.0,0.0,0.0,47.2,3437.61,44.53,1174.0,1156.0,1156.0,122.0,4928.0,4198.0,386.0,11.8333,0.0,0.0,6.0,6.0,4.0,0.0,0.26087,6.0,0.97467,0.0,1,0
1737.0,1.4248,12.014,0.0,0.0,539.0,33781.0,3964.0,19130.0,55510.0,3473.0,2742.0,109010,224038.0,0.0,0.0,0.0,1.0,1.0,85.3,1789.74,36.32,1683.0,5384.0,5384.0,30.0,5384.0,3741.0,332.0,9.4167,0.0,0.0,8.0,3.0,7.0,0.0,0.25,10.0,0.65687,0.0,0,0
1795.0,0.1322,0.0,0.0,0.0,240.0,5128.0,2975.0,28630.0,12605.0,15340.0,5298.0,0,208110.0,0.0,0.0,0.0,1.0,1.0,71.01,4440.46,53.59,1203.0,1004.0,1004.0,30386.0,6813.0,3985.0,435.0,5.5,0.0,0.0,3.0,6.0,7.0,0.0,0.0,6.0,0.90675,0.0,0,0
1811.0,0.7851,0.0,0.0,0.0,358.0,13673.0,13673.0,49648.0,35009.0,17004.0,14240.0,89190,143695.0,0.0,0.0,0.0,3.0,3.0,87.53,8781.29,37.79,1051.0,3528.0,3528.0,30386.0,8912.0,1186.0,311.0,0.5833,0.0,0.0,8.0,3.0,5.0,0.0,0.0,15.0,0.41687,0.0,0,0
1759.0,0.0781,0.0,0.0,0.0,2789.0,12513.0,3716.0,24180.0,26409.0,2166.0,1959.0,89190,502437.0,0.0,0.0,0.0,0.0,0.0,43.72,4048.15,0.0,1034.0,1034.0,1034.0,882.0,6479.0,2890.0,306.0,24.9167,0.0,0.0,2.0,6.0,4.0,0.0,0.13636,5.0,0.58628,0.0,0,0
1894.0,0.0761,0.0,0.0,0.0,7484.0,21688.0,10275.0,29720.0,44108.0,7518.0,13899.0,123875,177984.0,0.0,0.0,0.0,0.0,0.0,27.57,3088.0,28.37,3607.0,7118.0,7118.0,30386.0,7391.0,5323.0,593.0,9.4167,0.0,0.0,6.0,4.0,3.0,0.0,0.0,7.0,0.92973,0.0,0,0
1861.0,0.2721,0.0,0.0,0.0,1586.0,24775.0,24775.0,165239.0,118563.0,61726.0,118493.0,123875,356760.0,0.0,0.0,0.0,1.0,1.0,50.29,705.29,17.96,6061.0,10859.0,10859.0,30386.0,11011.0,4684.0,3785.0,16.6667,0.0,0.0,7.0,16.0,3.0,0.0,0.0,13.0,0.37539,0.0,1,0
1671.0,0.5416,8.382,0.0,0.0,0.0,7236.0,496.0,11762.0,8475.0,1401.0,1132.0,89190,527645.0,0.0,0.0,0.0,0.0,0.0,82.02,0.0,405.44,2119.0,4502.0,4502.0,30.0,5414.0,4502.0,418.0,0.9167,0.0,0.0,3.0,3.0,4.0,0.0,0.2381,4.0,0.96977,0.0,0,0
1783.0,0.0,0.0,0.0,0.0,1242.0,6139.0,6139.0,35362.0,18735.0,14320.0,9936.0,123875,305200.0,0.0,0.0,0.0,0.0,0.0,47.8,5191.43,47.53,3163.0,7361.0,7361.0,1338.0,7361.0,1217.0,728.0,9.6667,0.0,0.0,7.0,5.0,3.0,0.0,0.06667,9.0,0.93774,0.0,0,0
1636.0,1.6912,11.355,2.035,0.0,0.0,717.0,285.0,20963.0,2399.0,2880.0,940.0,56487,326039.0,1.0,1.0,1.0,2.0,2.0,63.87,8955.56,63.87,1783.0,3985.0,3985.0,30.0,6266.0,2738.0,469.0,0.4167,2.0,1.0,8.0,6.0,6.0,1.0,0.63889,4.0,0.61916,0.0,0,0
1809.0,0.0883,0.0,0.0,0.0,238.0,14865.0,14865.0,13202.0,22504.0,9411.0,5590.0,89190,99100.0,0.0,0.0,0.0,3.0,3.0,81.16,6518.52,76.58,2935.0,3893.0,3893.0,30.0,10524.0,700.0,579.0,3.5,0.0,0.0,7.0,3.0,4.0,0.0,0.11111,8.0,0.86803,0.0,0,0
1712.0,0.8526,18.297,6.904,0.0,0.0,396.0,396.0,10306.0,664.0,9089.0,6569.0,89190,442704.0,1.0,1.0,1.0,5.0,6.0,94.07,8977.78,94.07,3266.0,3224.0,3224.0,61.0,16425.0,3863.0,1396.0,2.75,0.0,0.0,11.0,8.0,4.0,0.0,0.34375,10.0,0.55615,1.0,0,0
1869.0,0.5968,0.0,0.0,0.0,4208.0,18102.0,12288.0,170782.0,43818.0,351.0,4514.0,72343,254865.0,0.0,0.0,0.0,0.0,0.0,7.7,229.87,0.0,988.0,4380.0,4380.0,30386.0,7087.0,5962.0,1039.0,5.4167,0.0,0.0,1.0,9.0,12.0,0.0,0.0,18.0,0.98397,0.0,0,0
1836.0,0.8366,0.0,0.0,0.0,0.0,16748.0,16748.0,191923.0,43950.0,33272.0,38641.0,72343,54332.0,1.0,1.0,1.0,2.0,2.0,55.04,5684.24,47.19,3150.0,6266.0,6266.0,30386.0,7908.0,2190.0,2692.0,23.4167,0.0,0.0,4.0,22.0,6.0,0.0,0.025,14.0,0.60186,0.0,0,0
1737.0,1.1274,0.0,0.0,0.0,168.0,4955.0,4955.0,30126.0,18313.0,20183.0,10038.0,99100,214785.0,0.0,0.0,0.0,3.0,4.0,76.42,4990.0,59.77,1643.0,3589.0,3589.0,30386.0,3589.0,1673.0,594.0,5.9167,0.0,0.0,12.0,5.0,10.0,0.0,0.0,23.0,0.54197,0.0,1,0
1812.0,0.2017,0.0,0.0,0.0,148.0,13075.0,13075.0,64300.0,37649.0,16484.0,23177.0,72343,272904.0,0.0,0.0,0.0,2.0,4.0,46.58,3506.84,35.77,1363.0,3802.0,3802.0,30386.0,5414.0,4593.0,672.0,9.5833,0.0,0.0,11.0,11.0,6.0,0.0,0.04,14.0,0.71526,0.0,0,0
1658.0,0.328,6.811,0.0,0.0,175.0,51929.0,1982.0,28070.0,71850.0,12138.0,3812.0,56487,339661.0,0.0,0.0,0.0,2.0,2.0,98.77,9115.0,92.15,2204.0,5597.0,5597.0,0.0,5597.0,4198.0,652.0,6.8333,1.0,0.0,6.0,7.0,1.0,1.0,0.22727,6.0,0.80451,0.0,0,0
1858.0,0.05,0.0,0.0,0.0,5485.0,7419.0,7419.0,70858.0,21848.0,970.0,3829.0,29730,48235.0,0.0,0.0,0.0,0.0,0.0,6.99,642.5,6.99,865.0,2738.0,2738.0,30386.0,4258.0,365.0,455.0,2.0833,0.0,0.0,3.0,13.0,4.0,0.0,0.0,7.0,0.94518,0.0,1,0
1772.0,0.0801,0.25,0.0,0.0,16.0,2775.0,2775.0,7086.0,7127.0,521.0,1456.0,42613,331985.0,0.0,0.0,0.0,1.0,1.0,96.8,0.0,14.82,1490.0,3498.0,3498.0,365.0,3498.0,2342.0,392.0,11.0,0.0,0.0,4.0,3.0,2.0,0.0,0.2,7.0,0.79364,0.0,0,0
1779.0,0.2191,0.0,0.0,0.0,125.0,11724.0,2617.0,38148.0,35526.0,9258.0,13966.0,56487,433563.0,0.0,0.0,1.0,1.0,2.0,34.5,2611.43,37.56,2822.0,6053.0,6053.0,943.0,6053.0,5597.0,835.0,2.3333,0.0,0.0,10.0,7.0,4.0,0.0,0.04348,13.0,0.74608,0.0,0,0
1762.0,0.7568,0.961,0.0,0.0,496.0,9171.0,2094.0,41665.0,28341.0,22550.0,128952.0,89190,41338.0,0.0,0.0,0.0,1.0,1.0,81.3,7030.68,72.0,2166.0,3498.0,3498.0,243.0,4350.0,4198.0,712.0,6.4167,0.0,0.0,7.0,8.0,3.0,0.0,0.06452,14.0,0.64182,0.0,0,0
1738.0,3.0351,0.0,0.0,0.0,170.0,1784.0,1784.0,3274.0,3296.0,1762.0,2128.0,89190,76400.0,0.0,1.0,1.0,1.0,1.0,68.67,3486.28,53.88,259.0,639.0,639.0,548.0,4745.0,4745.0,34.0,2.0833,0.0,0.0,6.0,0.0,10.0,0.0,0.18182,7.0,0.92226,0.0,1,0
1774.0,0.1639,0.155,0.0,0.0,278.0,34277.0,2000.0,31514.0,41248.0,21031.0,59439.0,123875,84978.0,0.0,0.0,0.0,2.0,2.0,87.88,7712.73,85.27,2000.0,4258.0,4258.0,426.0,4258.0,3589.0,526.0,3.0833,0.0,0.0,4.0,6.0,1.0,0.0,0.0,6.0,0.80465,0.0,0,0
1726.0,1.388,10.177,8.574,0.0,0.0,16239.0,920.0,18664.0,22978.0,8115.0,6981.0,123875,125780.0,2.0,2.0,2.0,7.0,7.0,77.11,8790.0,70.56,1086.0,3863.0,3863.0,0.0,5505.0,3863.0,500.0,17.3333,3.0,0.0,15.0,10.0,5.0,0.0,0.09524,15.0,0.52278,1.0,1,0
1801.0,2.8422,0.0,0.0,0.0,0.0,18287.0,7891.0,67437.0,70402.0,46061.0,107214.0,247751,518532.0,1.0,1.0,1.0,1.0,1.0,70.14,1214.0,41.11,2532.0,6722.0,6722.0,30386.0,7604.0,3315.0,1332.0,0.9167,0.0,0.0,12.0,10.0,9.0,0.0,0.0,23.0,0.32222,0.0,1,0
1748.0,2.1917,0.0,0.0,0.0,0.0,3082.0,2973.0,23690.0,15428.0,12361.0,7732.0,63424,173425.0,1.0,1.0,1.0,7.0,7.0,69.74,5022.6,54.59,758.0,1460.0,1460.0,1764.0,4380.0,4380.0,299.0,0.5833,0.0,0.0,13.0,1.0,12.0,0.0,0.05,17.0,0.30223,0.0,0,1
1739.0,1.1121,0.0,0.0,0.0,1470.0,3469.0,3469.0,15608.0,6600.0,8760.0,24524.0,128830,421175.0,0.0,0.0,0.0,1.0,1.0,73.67,940.0,57.03,844.0,2464.0,2464.0,943.0,3042.0,2950.0,111.0,0.25,0.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,0.8975,0.0,0,0
1784.0,0.1884,1.13,0.278,0.0,363.0,20960.0,5358.0,32155.0,68017.0,9271.0,6676.0,94145,244120.0,0.0,0.0,0.0,1.0,1.0,50.16,4480.21,35.5,992.0,1734.0,1734.0,91.0,5810.0,3620.0,326.0,1.5,2.0,0.0,8.0,4.0,6.0,0.0,0.05556,9.0,0.73121,0.0,1,0
1853.0,0.0952,0.0,0.0,0.0,860.0,17838.0,14865.0,23289.0,43881.0,2796.0,34210.0,39640,47692.0,0.0,0.0,0.0,0.0,0.0,56.6,0.0,12.0,1643.0,3011.0,3011.0,30386.0,3072.0,3072.0,162.0,0.0833,0.0,0.0,7.0,1.0,5.0,0.0,0.0,15.0,0.8659,0.0,1,0
1920.0,0.0351,0.0,0.0,0.0,496.0,10183.0,10183.0,109667.0,72824.0,2422.0,30900.0,49550,106676.0,0.0,0.0,0.0,0.0,0.0,4.77,0.0,1.92,3302.0,10281.0,10281.0,30386.0,15421.0,1703.0,2387.0,10.5,0.0,0.0,7.0,20.0,2.0,0.0,0.0,17.0,0.28601,0.0,1,0
1874.0,0.2054,0.447,0.447,0.0,4360.0,139844.0,52496.0,264102.0,336717.0,8580.0,34507.0,148650,537122.0,0.0,0.0,0.0,0.0,0.0,9.66,54.33,4.58,3025.0,7939.0,7939.0,122.0,8213.0,6509.0,1988.0,6.5,1.0,0.0,9.0,17.0,2.0,0.0,0.0,13.0,0.81276,0.0,0,0
1830.0,0.0751,1.728,0.0,0.0,4955.0,11156.0,5257.0,25964.0,53158.0,689.0,3865.0,44595,97019.0,0.0,0.0,0.0,0.0,0.0,11.58,1158.33,4.43,1186.0,1977.0,1977.0,395.0,1977.0,1034.0,195.0,0.5833,1.0,0.0,10.0,0.0,1.0,0.0,0.06667,14.0,0.3681,0.0,0,0
1858.0,0.0,0.0,0.0,0.0,3306.0,3306.0,3306.0,17343.0,3306.0,1649.0,1911.0,112974,77268.0,0.0,0.0,0.0,0.0,0.0,33.28,3328.0,33.28,2608.0,639.0,639.0,30386.0,7118.0,3650.0,343.0,2.0833,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0,0
1835.0,0.0212,0.0,0.0,0.0,9910.0,30630.0,30630.0,59956.0,40540.0,9010.0,85682.0,198200,596044.0,0.0,0.0,0.0,0.0,0.0,22.73,0.0,18.18,897.0,2008.0,2008.0,30386.0,3620.0,3620.0,118.0,43.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1,0
1790.0,0.2488,1.063,0.0,0.0,6370.0,17726.0,15046.0,51240.0,59726.0,5935.0,87905.0,74325,605959.0,0.0,0.0,0.0,0.0,0.0,21.7,1337.24,0.64,2361.0,5597.0,5597.0,456.0,8973.0,3589.0,854.0,2.0,0.0,0.0,6.0,6.0,4.0,0.0,0.16129,13.0,0.62585,0.0,1,0
1750.0,0.1725,0.0,0.0,0.0,725.0,1707.0,725.0,79042.0,4422.0,4230.0,5353.0,99100,196218.0,0.0,0.0,0.0,1.0,2.0,85.36,8536.0,29.43,3390.0,8760.0,8760.0,1338.0,8760.0,91.0,1003.0,0.9167,0.0,0.0,5.0,8.0,4.0,0.0,0.07407,8.0,0.7698,0.0,1,0
1729.0,0.3904,0.0,0.0,0.0,0.0,7249.0,1243.0,25506.0,22849.0,12855.0,10632.0,89190,165222.0,1.0,1.0,1.0,3.0,3.0,83.95,7886.0,59.25,885.0,1886.0,1886.0,1399.0,2859.0,1338.0,349.0,2.1667,0.0,0.0,10.0,0.0,10.0,0.0,0.0,19.0,0.88649,0.0,1,0
1822.0,2.667,0.0,0.0,0.0,4955.0,52406.0,6848.0,38054.0,74540.0,1576.0,25602.0,733340,511280.0,0.0,0.0,0.0,0.0,0.0,18.71,1019.23,10.04,1021.0,1460.0,517.0,913.0,8790.0,3711.0,235.0,9.0833,0.0,0.0,5.0,5.0,4.0,0.0,0.05,10.0,0.77459,0.0,1,0
1827.0,1.1051,0.0,0.0,0.0,1206.0,14806.0,4718.0,97336.0,36522.0,20716.0,22431.0,118920,91738.0,0.0,0.0,0.0,1.0,1.0,74.52,3915.0,54.16,2256.0,6935.0,6935.0,730.0,9095.0,1065.0,964.0,15.25,0.0,0.0,7.0,10.0,4.0,0.0,0.0,12.0,0.3571,0.0,1,0
1891.0,0.0189,0.0,0.0,0.0,1015.0,39064.0,12388.0,164380.0,151740.0,25035.0,23232.0,99100,510365.0,0.0,0.0,0.0,0.0,0.0,31.62,3424.32,21.75,2523.0,4045.0,3589.0,30386.0,11254.0,4380.0,1659.0,19.4167,0.0,0.0,18.0,10.0,4.0,0.0,0.0,27.0,0.69689,0.0,0,0
1664.0,1.2691,2.753,0.0,0.0,0.0,2651.0,230.0,2973.0,3762.0,2359.0,2815.0,79280,123776.0,1.0,1.0,1.0,2.0,2.0,87.42,9360.0,67.3,1148.0,1916.0,1916.0,30.0,2251.0,152.0,151.0,6.3333,3.0,0.0,6.0,0.0,6.0,2.0,0.125,4.0,0.92523,0.0,1,0
1831.0,0.1401,0.0,0.0,0.0,991.0,10703.0,10703.0,59817.0,37398.0,9952.0,4898.0,47568,153605.0,0.0,0.0,0.0,0.0,0.0,45.59,0.0,27.32,3484.0,10555.0,9368.0,1612.0,13383.0,4137.0,1489.0,17.6667,0.0,0.0,3.0,12.0,1.0,0.0,0.04348,8.0,0.53569,0.0,1,0
1819.0,0.3318,0.0,0.0,0.0,274.0,17597.0,3578.0,70323.0,54950.0,43708.0,15897.0,99100,182222.0,0.0,0.0,0.0,5.0,5.0,70.05,7914.67,64.92,2582.0,5536.0,5536.0,30386.0,8395.0,4258.0,679.0,1.4167,0.0,0.0,14.0,5.0,4.0,0.0,0.0,15.0,0.7476,0.0,0,1
1682.0,0.5801,17.843,0.0,0.0,0.0,4281.0,85.0,19245.0,4366.0,975.0,1233.0,495500,349364.0,1.0,1.0,1.0,2.0,2.0,93.71,8436.36,104.0,2076.0,3833.0,3833.0,0.0,6327.0,395.0,546.0,8.3333,0.0,1.0,6.0,6.0,5.0,0.0,0.46667,2.0,0.81444,0.0,0,1
1867.0,0.0,0.0,0.0,0.0,7940.0,12189.0,12189.0,32009.0,30011.0,11880.0,1531.0,0,389884.0,0.0,0.0,0.0,0.0,1.0,59.94,5994.0,37.12,2555.0,4593.0,4593.0,30386.0,10159.0,1034.0,168.0,1.4167,0.0,0.0,3.0,1.0,3.0,0.0,0.0,8.0,0.9192,0.0,1,0
1586.0,5.7465,6.851,0.0,0.0,0.0,3236.0,0.0,11072.0,6658.0,11072.0,1335.0,56487,78945.0,4.0,6.0,6.0,7.0,7.0,114.81,11639.2,117.73,350.0,456.0,456.0,61.0,4076.0,1430.0,69.0,3.0833,7.0,5.0,21.0,1.0,10.0,2.0,0.56667,5.0,0.18233,0.0,1,1
1674.0,1.5976,7.793,1.666,1.088,297.0,25808.0,25808.0,4595.0,33270.0,8877.0,0.0,123875,245256.0,0.0,0.0,0.0,0.0,0.0,25.59,2537.68,0.0,444.0,213.0,213.0,61.0,5749.0,5505.0,73.0,0.3333,1.0,0.0,10.0,3.0,6.0,1.0,0.57692,1.0,0.62676,0.0,0,0
1742.0,0.6684,5.638,0.0,0.0,5.0,9437.0,438.0,20647.0,10144.0,9466.0,9810.0,99100,714511.0,0.0,0.0,0.0,4.0,4.0,93.19,8630.0,93.19,2631.0,8486.0,8486.0,30.0,11254.0,3772.0,865.0,2.3333,0.0,0.0,6.0,7.0,2.0,0.0,0.19231,7.0,0.4118,0.0,0,0
1743.0,1.0151,21.874,0.0,0.0,217.0,3502.0,3502.0,28728.0,4192.0,3975.0,16800.0,89190,154844.0,0.0,0.0,0.0,0.0,0.0,37.84,4544.64,37.98,1041.0,1278.0,213.0,30.0,6479.0,4654.0,445.0,8.9167,0.0,0.0,5.0,8.0,7.0,0.0,0.37143,3.0,0.4712,0.0,0,0
1811.0,0.1232,0.0,0.0,0.0,1288.0,14011.0,2431.0,50838.0,32877.0,5859.0,21108.0,123875,250228.0,0.0,0.0,0.0,0.0,0.0,51.44,5143.53,41.78,4228.0,14296.0,7209.0,1095.0,14296.0,4623.0,1112.0,18.25,0.0,0.0,5.0,6.0,2.0,0.0,0.20833,7.0,0.91546,0.0,0,0
1763.0,1.3268,0.0,0.0,0.0,0.0,9180.0,1059.0,31176.0,15715.0,8870.0,9143.0,72343,138169.0,1.0,1.0,1.0,4.0,4.0,73.61,6858.82,68.59,1734.0,4471.0,4471.0,2251.0,4867.0,30.0,513.0,12.25,0.0,0.0,14.0,3.0,8.0,0.0,0.16129,14.0,0.62966,0.0,0,0
1741.0,0.1588,0.0,0.0,0.0,72.0,2107.0,72.0,14617.0,5676.0,11048.0,22533.0,89190,182726.0,0.0,0.0,0.0,1.0,1.0,99.19,7962.86,87.1,198.0,517.0,335.0,30386.0,1490.0,1490.0,13.0,4.75,0.0,0.0,4.0,0.0,6.0,0.0,0.0,8.0,0.74717,0.0,0,1
1744.0,0.2394,0.0,0.0,0.0,138.0,5223.0,138.0,198.0,5360.0,60.0,0.0,123875,271260.0,0.0,0.0,0.0,0.0,0.0,30.5,3050.0,30.5,122.0,122.0,122.0,91.0,2768.0,1673.0,4.0,8.1667,0.0,0.0,2.0,0.0,3.0,0.0,0.25,3.0,0.99731,0.0,0,0
1732.0,0.3588,5.451,0.0,0.0,62.0,728.0,602.0,18838.0,3914.0,6766.0,7749.0,56487,62805.0,0.0,1.0,1.0,6.0,6.0,58.24,3930.0,60.84,2263.0,9825.0,4745.0,61.0,9825.0,4867.0,1265.0,5.9167,1.0,0.0,14.0,13.0,4.0,0.0,0.11429,10.0,0.18933,0.0,0,0
1663.0,0.552,1.033,0.0,0.0,7.0,5335.0,7.0,496.0,5341.0,489.0,1388.0,56487,54505.0,0.0,0.0,0.0,1.0,1.0,98.6,9860.0,98.6,517.0,517.0,517.0,61.0,2494.0,1217.0,17.0,1.4167,1.0,1.0,5.0,0.0,5.0,0.0,0.45455,2.0,0.92109,0.0,0,0
1770.0,2.1263,0.52,0.0,0.0,328.0,32613.0,5451.0,64108.0,79584.0,1969.0,5619.0,56487,344811.0,0.0,0.0,0.0,1.0,1.0,33.8,348.18,8.18,1673.0,3315.0,1490.0,61.0,7817.0,2768.0,770.0,3.8333,1.0,0.0,10.0,8.0,14.0,0.0,0.0625,22.0,0.79697,0.0,1,0
1703.0,1.3701,8.696,0.0,0.0,1280.0,1280.0,1280.0,545.0,1280.0,702.0,0.0,123875,245768.0,0.0,0.0,0.0,0.0,0.0,35.4,3540.0,0.0,91.0,243.0,61.0,61.0,3893.0,3893.0,6.0,4.1667,0.0,0.0,2.0,1.0,2.0,0.0,0.5,3.0,0.63468,0.0,1,0
1738.0,0.157,1.09,0.0,0.0,43.0,1147.0,1147.0,9415.0,1786.0,8164.0,4524.0,99100,171443.0,0.0,0.0,0.0,3.0,3.0,86.72,8553.75,86.72,1561.0,2251.0,2251.0,61.0,5475.0,5475.0,154.0,4.4167,0.0,0.0,16.0,2.0,5.0,0.0,0.16667,17.0,0.29881,0.0,0,0
1742.0,2.6773,1.441,0.0,0.0,198.0,10175.0,2667.0,31910.0,48331.0,16349.0,10593.0,123875,80870.0,0.0,0.0,0.0,5.0,5.0,60.1,5706.2,54.28,762.0,1916.0,1916.0,91.0,4289.0,2950.0,376.0,11.9167,0.0,0.0,17.0,4.0,12.0,0.0,0.08824,19.0,0.41999,0.0,0,0
